"ScanID","PFT","PFT_2","PFT_3","Freq1","Freq2","area","Boochs","Boochs2","CARI","Carter","Carter2","Carter3","Carter4","Carter5","Carter6","CI","CI2","ClAInt","CRI1","CRI2","CRI3","CRI4","D1","D2","Datt","Datt2","Datt3","Datt4","Datt5","Datt6","DD","DDn","DPI","DWSI4","EGFN","EGFR","EVI","GDVI_2","GDVI_3","GDVI_4","GI","Gitelson","Gitelson2","GMI1","GMI2","GreenNDVI","Maccioni","MCARI","MCARIOSAVI","MCARI2","MCARI2OSAVI2","mND705","mNDVI","MPRI","MSAVI","mSR","mSR2","mSR705","MTCI","MTVI","NDVI","NDVI2","NDVI3","NPCI","OSAVI","OSAVI2","PARS","PRI","PRICI2","PRI_norm","PSND","PSRI","PSSR","RDVI","REP_LE","REP_Li","SAVI","SIPI","SPVI","SR","SR1","SR2","SR3","SR4","SR5","SR6","SR7","SR8","SRPI","Sum_Dr1","Sum_Dr2","TCARI","TCARIOSAVI","TCARI2","TCARI2OSAVI2","TGI","TVI","Vogelmann","Vogelmann2","Vogelmann3","Vogelmann4"
"dryala-tm10_00061","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.0226049233240176,0.0241797387332844,0.831944578025086,2.00195964346398,0.228531224602891,0.170927697169489,0.472568546506762,2.18758901854613,0.177589610024364,1.17781078787462,2.31870606388956,14.2732610222395,2.60348360529866,3.70050384064803,4.06396830738234,4.87645779551922,0.761001562737717,0.997016462514911,0.621446022968584,2.24773354210922,0.150473122446933,1.34623401725148,0.430134032405065,13.7518570086733,0.0751101530131581,-0.934956398463909,0.693036815700649,2.13969511470793,0.638535236898807,4.53304278635894,2.51834857754434,0.976071019944695,0.997338453113773,0.999706769194055,2.24761440659529,4.53393981835427,-5.4662115344046,4.02190984810231,3.23836380159516,0.61883337697781,0.603210897139406,0.390827087522058,0.492480530292082,0.828884395432947,1.90483554843698,0.517784326098013,0.988614551361863,-0.443771553262172,0.787790608741717,174.662818705342,2.01127539813014,3.14752175891842,1.57917267573357,1.13373321833359,0.801732663964084,0.435439089201017,-0.337399568672882,0.00422967320119738,0.793588910591582,0.435147483525857,6.06105265859468,0.0131862865148878,0.0305751225022553,-0.00614771463135665,0.804067963917866,-0.0144485871228065,7.07322079859291,0.743630868310114,710.111822513223,716.891182958351,0.763995337672997,1.00575828497692,0.905407870061766,9.08739028822026,3.23836380159516,5.73686711261284,4.02190984810231,2.88437284935335,0.34967724560095,2.0648667700001,0.61979981442849,0.683830054207438,0.991576283166948,0.710361174731723,0.662815730313956,0.357912444844253,0.451004846548885,0.481302258125138,1.10606696889364,9.17730978030907,42.3118696549715,1.39816418468448,-0.0750510848048788,1.07727652654402,-0.0812580246783886
"dryala-tm19_00114","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.0217299125723461,0.0243377658771991,0.74444102929482,1.58141314522063,0.216056958377595,0.164295153286295,0.452150453085245,2.04533521313518,0.168129975511967,1.16269284194561,2.50724025417199,13.7196736975351,2.6778354773157,3.79244718877732,4.24014581656175,5.06198113326566,0.814061359281114,0.951287306225919,0.658332473540553,2.44115545556283,0.178708450599023,1.50980019370102,0.456424311099324,15.8644026559098,0.099181419485169,-0.955623810799153,0.665303834445881,2.03297480555727,0.684902699725451,5.34724574998697,2.66499776003889,0.9766934492179,0.997442696031458,0.99972199859601,2.11841396033119,4.83316765955734,-5.81169074152752,4.19436587982645,3.40834322495304,0.638336661152299,0.629761852025028,0.330633716765459,0.415401897198275,0.886719620350643,1.96144006532035,0.555911202641578,1.0186275011169,-0.445957857505878,0.790716693252931,-108.368132067114,2.14053629557107,3.50360381053659,1.73644542436054,1.1290660054795,0.80410182622403,0.454003708152255,-0.318694620294406,-0.0753123553040262,0.795936944427686,0.452075817165394,6.21254842556631,0.00741889093027209,0.0186009419816897,-0.00367391462610579,0.794373689978579,-0.0156730262795502,7.51064397888956,0.74813367880141,711.365112211921,718.063614685406,0.767746356569071,0.990856568717967,0.927320893100815,9.20938562851132,3.40834322495304,5.99180854687965,4.19436587982645,2.69917299646394,0.375000750572867,2.14928909360527,0.7470166153561,0.689548452556666,1.1628925307611,0.709656755576596,0.663002624364567,0.32795345357101,0.412034465628208,0.463026097067746,1.02422222000507,8.01360632714161,41.3716711529792,1.42818226880329,-0.0830843506216317,1.10435894980894,-0.0903792867030069
"dryala-tm1_00006","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.019569336776519,0.021363847451997,0.673433833615671,1.74181918217002,0.196580337483479,0.145177743592335,0.455304647419106,2.36383493122659,0.137107981708539,1.20836724085371,2.68037449876791,10.6948273450156,4.23257608798363,5.33636088067595,7.15724960536097,7.81842101957181,0.742994815275669,0.986671550150787,0.612617683166155,2.26692403082602,0.109427478458207,1.45731001795609,0.360648873257467,18.1218666150632,0.0698099545194963,-0.752592950353133,0.637453405603866,2.54661238046671,0.662701758882833,4.92947058773799,1.60972601417622,0.984255771069509,0.998587433936046,0.999874092922815,2.66508230258384,6.18973661677438,-6.14006330506684,4.25575086846233,3.61169529826838,0.630200902244478,0.603643571988832,0.350318299110735,0.442881074350941,0.766209531635989,1.70946016516839,0.546174202957445,1.02291033781277,-0.490169536533077,0.773061146979681,-88.2968358801371,2.2132747785966,3.40697733146373,1.62193004735451,0.935909669505823,0.836418726565227,0.463948770009587,-0.41109829849684,-0.0928113031214426,0.790998575913726,0.448217248490558,6.99422152758105,0.0192341687909304,0.0515547755322073,-0.00857752683295681,0.821994966564224,-0.0191012279725662,8.61198370515734,0.686319408683428,710.566231699822,716.746422960958,0.721450488799261,0.988801394919051,0.738720833784666,11.2263383699448,3.61169529826838,7.02606648383434,4.25575086846233,3.26727023957514,0.309424290094881,2.15534604882109,0.71337373645513,0.632783247849508,1.20461300596179,0.578544866320667,0.547335009264061,0.288400897855017,0.364603561418387,0.37806779753233,0.843492299338173,7.72594202836819,35.5494318271274,1.41813243141126,-0.0712663025045438,1.09303533502231,-0.0776997218991123
"dryhyb-tm43_00259","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",29,272,"12_Mile_dried_dryas",0.0240069138499935,0.0218299647765069,0.965699599303094,2.07249441733558,0.267787916760132,0.192256093080181,0.522934386673157,2.20502769956183,0.193577321211872,1.17885625129453,1.87045626374384,15.9169224315155,1.97068502118243,3.28128106190935,3.23858442698606,4.22751227011158,0.661511191284345,1.15238603091658,0.588297356562403,2.06826659541692,0.150219512076049,1.28429390160294,0.466446630754643,11.5305175077187,0.0263468200385839,-0.902453473942822,0.641708509237499,1.96977416115037,0.6164189576055,4.21402201609085,3.44221313897155,0.968191562987851,0.995899365270189,0.999477764360907,2.07643138998475,3.85529836125981,-4.83751750538881,3.74995527138506,2.79858535377888,0.599473712702744,0.561003662287653,0.446932912300744,0.577667493326137,0.66239896028576,1.71841370061384,0.466597663912053,0.987779702610576,-0.415337211357811,0.767674547235293,162.662138184209,1.68577394662625,2.74951488714561,1.30326985558734,1.14389125879203,0.774423081375838,0.382949261572891,-0.299381162857263,0.00872182858141137,0.773685411528628,0.385471181968081,5.32151079410144,0.0117002445882958,0.0218847957775129,-0.00555222249826743,0.776905597718642,-0.0159709613437758,6.21137364062931,0.734608484948153,705.80948254691,715.601450034957,0.750975904859237,1.00618574028051,0.908673863467931,7.86615533272817,2.79858535377888,4.86547451976539,3.74995527138506,2.86861416570414,0.351262851351437,1.86440570065111,0.614919486963979,0.72386140413648,0.98270716795397,0.71891999862694,0.663340027530047,0.393623367517841,0.508764107029148,0.490212879296983,1.27172380771535,9.31720423634821,42.2553589168331,1.33290504729584,-0.0639623915517709,0.964717460188942,-0.0683395269247283
"dryala-tm17_00099","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.0244563171969513,0.0246950256819427,0.891669553347041,1.91102373833543,0.229921830002709,0.169483968327141,0.488629599114463,2.26459136231659,0.182677555488042,1.18460563654421,2.25692046876768,14.6636980853426,2.75339790402751,3.85041318877538,4.11519720231092,4.93930781160682,0.680746024032607,1.0669275653969,0.597608393517696,2.14820994356345,0.120631417272557,1.23301640280024,0.413439884412836,12.78454962625,0.0563801187411835,-0.921934140517382,0.667120091097608,2.21468603711806,0.63704271919852,4.51029034486817,2.51256710541647,0.97686228527636,0.997470722435729,0.999726058015134,2.33043919191449,4.37711095549219,-5.41804146495907,3.9893004369592,3.1898443479444,0.61342556861323,0.582158253527369,0.434747121601764,0.544521192888879,0.808343801595552,1.89417497300242,0.506379146044138,0.997692960607094,-0.448381983100436,0.793430815782771,865.911941837591,1.94505660242228,3.05169267864609,1.46374616442234,1.15624156671526,0.804750798796334,0.425457952879293,-0.351640329677757,-0.0251464388101207,0.798402573268591,0.426752445321491,6.20974121202273,0.0129406683461109,0.0292060592698717,-0.00570276802049164,0.80467137262879,-0.0141078165698154,7.16942682759001,0.750357997869299,708.40605298988,716.191850801181,0.770064568378276,1.00115618706556,0.913966663863814,9.24331975583235,3.1898443479444,5.79818445102315,3.9893004369592,3.02414412815954,0.334288546298558,2.00439156724008,0.639264263079096,0.665343078215589,1.05159018710344,0.720425633608943,0.67296104561923,0.375672581203266,0.470530273550215,0.492172086035087,1.15329646363084,9.68176746156411,43.4778676965872,1.36890395226522,-0.0657684084707479,1.04351466579924,-0.0709657180030285
"dryoct-tm33_00197","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.023217916134084,0.022679200396361,0.94756744115212,2.24506454994135,0.269208809692312,0.192129921871152,0.514945384860635,2.17509630665313,0.185826842662394,1.17084195680404,1.88589241159515,16.0788102468873,2.54176717161956,4.0823551404218,3.82525373533742,4.99840183606979,0.707838782452153,1.0723056523202,0.598830401941208,2.10228414108054,0.155808750215719,1.38367883135997,0.499676013864945,12.2045630637122,0.0352524188885198,-0.926749718084215,0.683322059757839,1.83620328346033,0.621274740602181,4.2808730085235,3.04010509971763,0.966923557262412,0.995648079726548,0.999434581741487,1.94314065910328,3.84076590705721,-4.81800900987277,3.94262586686614,2.81392069041788,0.615359073240472,0.57175282138589,0.426837852905299,0.553171541514494,0.682209771786806,1.74383144411863,0.463520291073427,0.955923681154382,-0.437539084361572,0.765991680022912,44.3758401876805,1.7170082727623,2.7280067945193,1.36259068431653,1.1346845609084,0.770416297183199,0.38838084950805,-0.267907712015192,0.0635455899519187,0.77161932758993,0.391213138223694,5.98203593337473,-0.00999637538200613,-0.0188520884763819,0.00485428632844638,0.799965568692284,0.00381519766935126,6.09818254727672,0.735543022260742,707.579965297261,715.763188454737,0.750772667139959,1.02305430847387,0.933243318833381,7.71141973694849,2.81392069041788,4.78768947966219,3.94262586686614,2.7996844615765,0.35993088774792,1.89352283295146,0.546792655449875,0.679196221238056,0.880502367642197,0.723989160735879,0.667488271510292,0.376891001263772,0.488441628906511,0.484916458161249,1.23951986981576,9.11849702246075,42.0920281321731,1.34568185499437,-0.0649194656675491,1.01351748743343,-0.0695697860274975
"dryoct-tm26_00151","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.0265180274636861,0.0256052777386365,0.930744846849979,2.10263652941767,0.227006829660117,0.160134252192107,0.489032676197573,2.22646300033229,0.182908892349202,1.191574953639,2.27712916242536,15.4111084449948,2.69121570765088,4.02542393482703,3.77531473372624,4.844961007611,0.663372837139798,1.11270831004595,0.597934401291029,2.15118151612699,0.132610355595385,1.23704447720498,0.442262475980016,12.7862363220239,0.0618439875172108,-0.979500868305644,0.632335738306286,2.08794046771426,0.666583306296781,4.99849988849161,2.67705329687816,0.977131028014694,0.997515111766163,0.999732456578405,2.18607397368573,4.13299452691871,-5.48160288297049,4.23511812941471,3.20158604628576,0.633245688887196,0.582403312728328,0.446834141183495,0.554094669988381,0.851179729022755,1.98134808232354,0.498755642329027,0.981033500082622,-0.445391723109154,0.804024575003794,104.449081734239,1.94100677272727,2.99006985194403,1.45506340681493,1.21573750747314,0.805789494976808,0.424836676525552,-0.327471393051921,0.0208601050369966,0.806422016643589,0.429596261563779,6.51581259852898,0.0136915669849651,0.0311774664607642,-0.0059001112789269,0.812007907389292,-0.0100914499675133,7.4750185332024,0.775371712057621,707.405316997662,716.494640602822,0.788700742213992,1.00966659136298,0.989514408543912,9.29810411007975,3.20158604628576,5.88747088945236,4.23511812941471,2.99283655815885,0.33770816267582,1.99771596798021,0.59636435841582,0.670130219445129,0.959132294554227,0.7637889903882,0.719013915344028,0.377301727832645,0.467871313091144,0.506296494863202,1.17854027178967,9.34872164802829,45.7103201916167,1.36626699197891,-0.0684140305297141,1.00760759985417,-0.0736978287661125
"dryoct-tm38_00230","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.0241187519354926,0.0226780457748142,0.891275739581857,1.86676337920218,0.258642980447792,0.196351886351304,0.516199175413087,2.06610120788856,0.195020119231176,1.17994604367461,1.96199690487433,15.8210407350051,2.38608316379347,3.49698536541116,3.69016544805447,4.51854046605155,0.65087625332688,1.13093376950017,0.586564533023328,2.05208673351091,0.139472853917859,1.33479894743724,0.47211206323761,11.383799159337,0.0367922880468451,-0.909640959506669,0.641772105998257,1.98238073528438,0.642855462936354,4.59997365896592,3.57258436192072,0.966933483511204,0.995650067194494,0.999434926660804,2.07395820702654,4.01677387581617,-4.94143261814612,3.69219665083393,2.89228859769701,0.591049947759233,0.567359432178436,0.393363660567816,0.514465301023943,0.692507794037621,1.75274909341212,0.481338278364436,0.988370874984745,-0.428186722855227,0.757172835878869,170.981984661476,1.74591444963917,2.8560778954212,1.35626355590833,1.11988211612251,0.770447307334618,0.393327933817617,-0.307111435143106,-0.00116832465356959,0.764606786473065,0.395098075726,5.55662498591613,-0.00719626433931042,-0.0141190483603846,0.00369373115646531,0.772780214502806,-0.0126299231617643,6.03105654557811,0.7223963285899,706.569259868137,715.896014936389,0.739899613875338,1.00588297637536,0.892768853070283,7.71259655801725,2.89228859769701,5.01467287288047,3.69219665083393,2.69690901525815,0.371738129892653,1.89164535634629,0.64631611859481,0.682438166144419,1.00233938246535,0.702175178675923,0.652706473069264,0.382657089735992,0.500462586136714,0.496101563113741,1.25564155735799,9.34779842406608,41.7728017270624,1.33684691522199,-0.0608481748560697,0.98969181223281,-0.0651879790643088
"dryoct-tm22_00126","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.0225026048294641,0.0199387058358301,0.841996314966935,1.9761060549835,0.253734628042933,0.173109172593603,0.524721585329835,2.24069400145229,0.153896342685414,1.19894735089133,1.95656860480305,13.5660181393036,3.04741878477845,5.0263605835781,5.2424711734492,6.55290558521584,0.598371536945617,1.20248067940254,0.575521227008357,2.03983124086861,0.12375906348764,1.51056995902864,0.481367420037116,14.3386032061703,0.0181169431814748,-0.776104709601284,0.59807190268589,1.92338960714295,0.680149656619631,5.25292434850252,2.33456008549957,0.97249025923922,0.996711311617184,0.999611054465037,2.02202480820973,4.51893841427429,-5.04925912960448,4.15735979486989,2.89122794864659,0.629799319672978,0.551451560050513,0.399414407293891,0.520169071719,0.592770954757022,1.54308378141123,0.46704172241027,0.991066600862982,-0.45596662308678,0.753624658550569,222.878947903765,1.71864405462042,2.75263896649635,1.26952951660708,0.993449617694243,0.788754896596558,0.388662828547368,-0.291000096652631,-0.0111594294708793,0.767854970642427,0.384146967195069,6.28124613116546,-0.0062026585912289,-0.0121359270659104,0.00298351655671441,0.794563624617194,-0.00676647447701092,6.86283974730739,0.696040604166847,704.721526775325,715.446105277899,0.723190831730209,1.00450696205948,0.821514491994799,8.46767507401266,2.89122794864659,5.26678576321067,4.15735979486989,2.98685988186599,0.337549202471904,1.86365467251726,0.626426753956189,0.680741401032687,1.02257073547237,0.629172633868096,0.587210171617041,0.320829415666464,0.417825537286086,0.412171764725595,1.07295332235773,7.32031588678949,37.1351871556961,1.32044742412748,-0.058085338499041,0.958471449486385,-0.0620731698656465
"dryoct-tm26_00152","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.0265337616886951,0.0272930778270812,0.918554699147543,1.95218245599724,0.214578852650725,0.155076082735511,0.468953301628011,2.22140678964978,0.187517141650448,1.19303745497545,2.45265738251575,15.3762427379895,2.85621302037304,3.97284598580511,3.77270640116314,4.69743681375953,0.719757556834818,1.04245625685632,0.615317121983738,2.24318405959355,0.143198043338135,1.19483070260341,0.422012518036179,13.0389067516876,0.0861922022571632,-1.03573606987276,0.640513723474409,2.19173426428889,0.666488904672764,4.99680198956389,2.65495075039118,0.979530518039361,0.997899171782399,0.999786167920015,2.29193949022324,4.21621282774938,-5.74016236905175,4.2616506355995,3.36931289109742,0.635490914209225,0.60064187278493,0.4441952932136,0.542780504263476,0.957412447883682,2.12890300131948,0.52105980844943,0.991078803806588,-0.448980584381309,0.817210899581153,223.185182865617,2.06794326274187,3.17588675012844,1.56973374133799,1.26677478087527,0.815394999849335,0.443723077340248,-0.3493316106276,-0.00984590301630347,0.81837002199692,0.449721028760017,6.74943917621921,0.0101282936684853,0.024841234238298,-0.00425158231072536,0.816117590031723,-0.0116245414567701,7.83263210466697,0.794507500931357,709.068329155837,717.029427596419,0.80493848733897,1.00450075017201,1.02794442188134,9.83394273377052,3.36931289109742,6.24112614807546,4.2616506355995,2.99838703958994,0.336915726017331,2.08093378678607,0.627362793231583,0.651215959562355,1.01988761758659,0.792613017404406,0.747594249229562,0.384887263677075,0.470309582868034,0.521256150720315,1.15906554816335,9.81574364678178,47.5383961910332,1.3964099810926,-0.0747675676250148,1.04847868748613,-0.0809701266174301
"dryala-tm18_00103","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.0281345007196421,0.023249472860417,1.27771760310323,2.52654856143565,0.290962565969799,0.210874935417343,0.559708304814986,2.44175898802876,0.249308306701729,1.18811465389016,1.63769475812066,18.7040442324486,1.79612030260851,2.63920829707887,2.43883446625513,3.14683111602297,0.586834365479705,1.26335058341829,0.532880380840535,1.87166048734985,0.106152963610628,0.909360766850832,0.396965065926797,8.03394302335715,-0.0204669043112603,-0.94823272265712,0.631387649452663,2.26774690356073,0.5331082552006,3.28364823811417,4.00009137126006,0.967243546590217,0.99571198808925,0.99944564611972,2.42115804448342,3.1680098033916,-4.47851089095271,3.27852417718952,2.58941498248411,0.547237106102291,0.514780634533782,0.646406300397577,0.822583055801738,0.651505515781616,1.8059048622354,0.417852191606847,0.961372726873681,-0.393287379003342,0.784244823640302,50.7768881447982,1.51805730761851,2.43555360196306,1.10745772921399,1.3181119202941,0.771418747094935,0.352162879941265,-0.355908640786627,0.0702505332151013,0.785824964225104,0.360764029936308,4.93933834629027,0.0169128347324862,0.0276980607863536,-0.00688738285087524,0.784416839302242,-0.0194034330582834,5.75321918482231,0.771828906107289,703.315256805444,713.451738947879,0.778076511927511,1.02008964475825,0.964205378766684,7.74962392839209,2.58941498248411,4.56988499667646,3.27852417718952,3.18156749297165,0.316919750302002,1.75394257140328,0.511531331546531,0.690708998433692,0.86872133012807,0.807302589997759,0.734253583160361,0.522672175681604,0.665125440748764,0.565879648188389,1.56855895053699,13.8325794118865,49.0927450271499,1.29147419164736,-0.0539679256596728,0.912899236766763,-0.0572570273425896
"dryoct-tm32_00194","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.0224513823856308,0.0210498642776402,0.83755026351872,1.95828919351233,0.258969921530274,0.18776100825223,0.511477941724329,2.06636499724224,0.175316334986932,1.17463863543543,1.96949835588309,14.8295918268122,2.24323014847072,3.71003085220259,3.88398140670968,4.92885615869094,0.663455194789053,1.13122631182091,0.61114599299951,2.15915688947808,0.165470632226291,1.50046246217617,0.500328084082393,13.3551142580264,0.039028198455867,-0.869476966408311,0.642718632557465,1.86346260394661,0.653824895849312,4.77742297473076,3.14764034733464,0.967766095973987,0.995815634882973,0.999463472058298,1.94684576272154,4.23717434271511,-5.01165526336652,3.88675286166303,2.88725833612677,0.614855238027894,0.578040280222307,0.365537519008054,0.478539805671366,0.653581216232921,1.6636097227349,0.482769291824243,0.986694638858677,-0.428969400430734,0.754531066124752,149.315348734772,1.75054557261972,2.86674644097193,1.38120273189521,1.06850855196033,0.77306829248325,0.3941135168992,-0.27773886309098,0.00992887164293701,0.76386021533825,0.392869317425281,5.54060206983303,0.00517715798162928,0.0101964041329659,-0.00270037375534875,0.778121958137293,-0.0100993255818628,6.30565005385325,0.71349825783431,706.338035830911,716.537957808156,0.733888787257061,1.00674239051137,0.875150216797893,7.813224127582,2.88725833612677,4.9745122565743,3.88675286166303,2.68704303621621,0.374241401999263,1.90097167554134,0.638753098642444,0.717733455541668,0.980337483318434,0.676292880655409,0.626776562831267,0.346679285933534,0.453851737493644,0.457103841952607,1.16350099556844,8.00763766736619,39.1142047999514,1.34081096061683,-0.0656669193997213,0.987405969401407,-0.0703085327690648
"dryoct-tm29_00171","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.0226466757090295,0.0250798721897299,0.724876277514782,1.7971752447965,0.185851061015706,0.130844333446442,0.432397674679419,2.24083767336295,0.136805172933643,1.20442750257605,2.90076017450948,12.3250316866356,4.29008985211921,6.17610573695596,6.26419628532459,7.64085968501372,0.789451079429972,0.969487148364549,0.650468931280264,2.47650125126537,0.182899193482022,1.5371966506359,0.436430123720182,19.9309128246193,0.108590825384862,-0.94075889292669,0.633782955548253,2.12928826870604,0.734324876770868,6.52799123866444,1.90069679746173,0.985248842755071,0.998719827091784,0.999889584943073,2.22731734247496,5.42364922910634,-6.52947901169099,5.09857289696681,3.78305579409226,0.689840102643817,0.632730352920953,0.356120830169644,0.432048125992908,0.972125316875875,2.03893275357459,0.558230024646827,1.00313150503299,-0.485737899864128,0.821680593304739,-639.670536668632,2.3427790181811,3.52724293542381,1.77468928323678,1.10777482077351,0.841282102352551,0.480826353327779,-0.33921566662353,-0.0524947474359748,0.824261948483698,0.476781451066289,8.30508138221385,-0.00839545689074199,-0.0243532069954756,0.00355394630165304,0.841326529148337,-0.00577624597449302,9.31367112127016,0.764253386548795,711.081193323245,718.308903080666,0.788162561978668,0.998439135339047,0.948195516877221,11.6009733599325,3.78305579409226,7.29500232382203,5.09857289696681,3.09097934203976,0.326908279027685,2.24290121798043,0.672955434654521,0.630156855496445,1.11080624048029,0.706645426798516,0.671973854525651,0.285954922682759,0.346922387001848,0.39932417197709,0.837541332793104,7.02533372322919,41.357850246828,1.44795931406785,-0.0859352647851357,1.09319439848511,-0.0939331607892878
