"ScanID","PFT","PFT_2","PFT_3","Freq1","Freq2","area","350","450","550","650","750","850","950","1050","1150","1250","1350","1450","1550","1650","1750","1850","1950","2050","2150","2250","2350","2450"
"dryala-tm1_00006","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.334772075482369,0.0611115780841074,0.137153243661733,0.0594031882502102,0.583577492071809,0.613706289951671,0.613584558215944,0.61348392957076,0.589107356216943,0.585379255922279,0.533575262240723,0.287012839500981,0.364032996790595,0.404429973973371,0.373979516019668,0.369850975010888,0.142189928951921,0.215862429891195,0.228943890645388,0.245604605585805,0.206706723679713,0.134383277520818
"dryala-tm7_00038","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.408144012997249,0.0607898692484012,0.156085124843188,0.0841754566461816,0.648711783585814,0.710013106602429,0.733551369533212,0.733937030160981,0.72189212529343,0.716733300056852,0.687218472771286,0.470338479006827,0.516799037384254,0.542983349957521,0.522258237241873,0.541810588900438,0.319827092010594,0.340113564852509,0.30995092829099,0.343290038044858,0.312401230700461,0.22846448423577
"dryoct-tm21_00125","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.438597154692397,0.0699017442234099,0.15910855166692,0.084505538413928,0.726155007705247,0.817843190779468,0.857745447660031,0.87229979849034,0.862475901444791,0.860315207848756,0.824532630721399,0.562618424526503,0.604642127530307,0.631077873607194,0.596806737352303,0.641198371597869,0.468565426893965,0.402464694904672,0.353574388361087,0.386839852187216,0.351171567979399,0.273996820522557
"dryhyb-tm41_00249","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",29,272,"12_Mile_dried_dryas",0.375250287143909,0.0607357481617815,0.130666880832163,0.066785880927058,0.618751531272904,0.707827418749731,0.746216652335286,0.755837008896011,0.73916516085978,0.73857428772821,0.695159571524073,0.43176650177381,0.488711420753894,0.518832799805434,0.486369493862914,0.509346097302756,0.285664232625725,0.293722312644026,0.266542115861846,0.291569178791635,0.253763303275382,0.188011705740398
"dryoct-tm28_00163","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.431106498467192,0.08000108427394,0.171814268144118,0.0871951694293817,0.673479351850784,0.726648146245728,0.746867350351131,0.748523033326347,0.741401106775694,0.738778351987013,0.715552444612821,0.54059383618157,0.575305004127455,0.594006929779017,0.571108549621358,0.598432951894166,0.4403404652134,0.397182704417168,0.354887237454241,0.383747343060585,0.354268312216355,0.280831967799785
"dryoct-tm33_00197","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.471239574733771,0.0876334732548137,0.185866415907461,0.110953858653195,0.732733618360794,0.813423189893448,0.849265040389714,0.857477897886976,0.851566752646102,0.850668323995235,0.827591213316276,0.610101392438918,0.648420707543918,0.676436901600109,0.646811285543533,0.680457738617109,0.486715003534601,0.449164973575046,0.410985037229932,0.434530866848597,0.406035384466522,0.327127354432633
"dryoct-tm40_00241","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.446945863474582,0.0970508219381447,0.198172746767914,0.115602075229452,0.66636285061874,0.762068644114924,0.813594556948868,0.830013194993328,0.822695076297714,0.824790867702561,0.792791466993325,0.552762718674689,0.600961352585331,0.625060995714491,0.592449031820734,0.619767061098252,0.397913779298136,0.410546519638051,0.377410670976925,0.39783030174947,0.365367933975493,0.287152155487991
"dryoct-tm21_00123","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.436848282748566,0.0757347122871034,0.148323233723469,0.105759500279877,0.684966896893296,0.79869461552816,0.855629971665523,0.874869964444012,0.866526587702212,0.864288670336235,0.829301053820314,0.561461841656039,0.608549105731974,0.633841661458813,0.598620748404003,0.646015865458666,0.478034901889123,0.394702242870895,0.344599206324439,0.375017820319873,0.343050793821592,0.267254933545936
"dryoct-tm23_00133","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.45014207193174,0.0936943440054413,0.165735173714497,0.0972510320047059,0.701514482560495,0.777136169171753,0.803781623750288,0.808494355720955,0.799468667806129,0.798454245693942,0.768957192271672,0.539394147816332,0.581537127288426,0.602940614691422,0.567964328373429,0.606793117636574,0.422601918281075,0.369583242246707,0.325545057843947,0.353355481593986,0.319301179721178,0.251818853465521
"dryala-tm19_00111","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.447517364092336,0.0661728064573764,0.158363331329855,0.0668431840184969,0.744177700746856,0.833822540427961,0.85948534697498,0.86733775916352,0.825505820160728,0.820164835129441,0.730166948300296,0.38711061361694,0.485444460652711,0.536072298456399,0.494544316563569,0.490440832293444,0.208107856887011,0.300266754650989,0.313395280387306,0.338929124255616,0.287002108165097,0.190036601275337
"dryoct-tm35_00208","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.396227683317975,0.0679639417623853,0.145413432939775,0.0682285231034823,0.631599424566367,0.67902672790872,0.696085085736255,0.695426742687683,0.690775449451072,0.690235789040337,0.67428734436848,0.508273324036525,0.539194565379975,0.561991377651628,0.534294871902216,0.562676625161514,0.391738544780027,0.358220043126818,0.324528641641387,0.344958377318041,0.311286087614326,0.247916013628089
"dryala-tm11_00062","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.392541269354768,0.0683590159260704,0.135417475973288,0.066138403340289,0.656533994078413,0.715744661149963,0.732925694100871,0.735600742061899,0.723269028528623,0.718273036312204,0.68952424886784,0.474662939063804,0.513829583878313,0.536035783564074,0.514529538714161,0.541572881140148,0.333148837067259,0.340475371220129,0.300287250937777,0.337484933081508,0.303876164407537,0.226455849025595
"dryhyb-tm45_00270","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",29,272,"12_Mile_dried_dryas",0.398957169607561,0.0655363584759447,0.13187322445069,0.0698292054743101,0.649043892487953,0.735579877184826,0.767444168414935,0.771128385252341,0.757567568789779,0.754815501776348,0.720042361586011,0.464510962515254,0.505848602482597,0.535877953086555,0.500322049208662,0.535640183397158,0.322997519112378,0.305181187850688,0.271384445727215,0.293555146006689,0.25787578919398,0.196402456411888
"dryoct-tm21_00122","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.435327471965152,0.0738259199025432,0.145053371121629,0.104833351244867,0.675940693445298,0.791574838701136,0.850686393212707,0.869996848131409,0.861650246941696,0.859447695830449,0.824897543519638,0.559314610548471,0.605501664780643,0.630274612511641,0.595401172401512,0.643097563065959,0.4754091656473,0.392849421200594,0.342612434416452,0.373059701657099,0.340828680619147,0.265042422004443
"dryala-tm2_00008","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.380530909334963,0.0648050114100701,0.131195446867864,0.0602941820563816,0.575963211306776,0.602940365666941,0.602459076739092,0.595102878855579,0.575342413753991,0.56781156567168,0.530856807902322,0.329548803538813,0.386224334640649,0.414595719218783,0.389647795161732,0.393286112594113,0.196063507709046,0.24511559213023,0.240654827341232,0.260710445429422,0.225717886477627,0.155475975125816
"dryala-tm1_00005","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.315707117097634,0.0560823353963871,0.1262201407593,0.054813018228144,0.545761289988167,0.573214460234299,0.574780738134717,0.578394320942923,0.556582103273468,0.552805615221454,0.507657780105573,0.277134419889264,0.346396397326957,0.385204830938089,0.358531610947226,0.358558660457183,0.139092613762403,0.208101603787405,0.219796857930349,0.23608915394178,0.198351153474621,0.129952007589409
"dryhyb-tm44_00262","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",29,272,"12_Mile_dried_dryas",0.410217829787971,0.0829630715883795,0.160435463111923,0.0943448101467894,0.651100800767528,0.726006173559542,0.759180209184513,0.767307690598098,0.759460709197754,0.75986496136892,0.734590709588102,0.506190297124764,0.546191647071148,0.577069191761329,0.539969322261282,0.577233467506725,0.366363894082941,0.343148083879936,0.30978005434657,0.328287114215866,0.28988326859596,0.224049937236268
"dryala-tm15_00088","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.438618990413015,0.0676285818237902,0.162387069224565,0.0698455177453929,0.769159533061126,0.82379784428551,0.840447747244495,0.845427746505363,0.833823329942294,0.829884453427062,0.799625028496783,0.57246913417402,0.608157916494562,0.643118151474996,0.612221228391491,0.646941615392092,0.437576495620221,0.419505230153644,0.385638361523034,0.41550926887011,0.381767758445603,0.291498736885841
"dryoct-tm32_00189","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.405049625282875,0.0761400925328716,0.152783860204413,0.112122218659708,0.594878321544246,0.694383560992299,0.753686881464138,0.767243246266984,0.760496706344934,0.759359686200985,0.731871791475847,0.496193328076452,0.539926342471532,0.564811514988657,0.529768375740778,0.562550664895588,0.352154506888814,0.334316835867017,0.298854291961215,0.317102138119237,0.28128569623703,0.213463182782369
"dryoct-tm32_00191","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.439628953376256,0.0954061880373908,0.193325954218699,0.104815400971452,0.695590230024586,0.766771631399683,0.801120645095041,0.809263144632823,0.800551031636909,0.799445464796214,0.770047757242906,0.520366546218342,0.563262837499244,0.589778289515127,0.561438575798176,0.595724739567936,0.396368559224912,0.365122093663759,0.325627313333229,0.353528531614978,0.323033032940159,0.250886861648054
"dryoct-tm35_00211","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.435074020328218,0.0922941976685851,0.189893795647962,0.0978397670862297,0.723203623062579,0.785389868098089,0.809893987777418,0.814653963111334,0.809010979211134,0.810002985688562,0.787748764173626,0.57514449360849,0.61441694818727,0.64316428857834,0.612610034737332,0.643718303268578,0.432970005263893,0.410531141195687,0.376400034766543,0.401030685908373,0.367575042321665,0.296431757822632
"dryoct-tm27_00161","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.433495069236611,0.0816404649132361,0.171221999977348,0.0902584044223531,0.675722624717654,0.732778313622178,0.753844748325253,0.755670228104454,0.746974839586493,0.743985969019626,0.717027070703669,0.519719341806678,0.558092078403247,0.577550073651249,0.551280109632854,0.581766534775754,0.416737849394055,0.375134625953277,0.332408124123043,0.363360712367613,0.332998192464095,0.263453003267803
"dryala-tm5_00029","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.428473877575552,0.0607249445955058,0.141371255100903,0.062980975036349,0.74175475047072,0.816413854243887,0.838443200025421,0.843249552002781,0.814135131853801,0.808180525365285,0.745178876437841,0.421986536891045,0.494835177162957,0.538454167853883,0.502435765833795,0.519106926182205,0.243308265478849,0.298639278794266,0.287192185549371,0.315056904608033,0.27338230920995,0.190816422536759
"dryala-tm17_00101","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.427542101196881,0.0580411550158568,0.152194704724485,0.0611883468969642,0.759889164365309,0.835633768072818,0.856362515115526,0.862312065045022,0.832349860299401,0.828795147607727,0.76161768859002,0.445883447502956,0.532319211068471,0.575636364889811,0.533587457740614,0.540741281681912,0.249313628626237,0.335089062558334,0.334714205905113,0.358284833154064,0.311003236796466,0.215830165280499
"dryala-tm12_00068","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.225288671180092,0.059905847755633,0.104904906329219,0.060562084138379,0.366042891309757,0.395492458528608,0.404956761653403,0.410754013452407,0.404498941630085,0.403642962731335,0.389426225911854,0.285082280221933,0.307846749523629,0.319398572015582,0.306657638700831,0.320203582105653,0.203892823964629,0.211894580279988,0.193604182616735,0.207806959555313,0.189482733491543,0.147315112277533
